,county,restaurant,id,lat,lng,city,category name,category plural name,category short name,price,rating
488,Imperial,Sonic,4b9d3436f964a5202e9936e3,32.8143269321257,-115.569332242012,El Centro,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.9
489,Imperial,Cold Stone Creamery,4c7199f27121a1cd597360d1,32.812046,-115.569298,El Centro,Ice Cream Shop,Ice Cream Shops,Ice Cream,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.6
490,Imperial,Jack in the Box,4cbc59337a5d9eb0e16231e9,32.76667949579823,-115.5314598219401,El Centro,Burger Joint,Burger Joints,Burgers,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.9
491,Imperial,Panda Express,52e5bb6311d2655907d251b9,32.77209802857805,-115.55272725727407,El Centro,Chinese Restaurant,Chinese Restaurants,Chinese,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.2
492,Imperial,Del Taco,4c996bcba004a1cd14f03f6e,32.777673483584636,-115.57057457913344,El Centro,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.6
493,Imperial,Starbucks,4be17f188e2962b5e3579b0a,32.76668421555085,-115.53301502301434,El Centro,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.4
494,Imperial,7-Eleven,4c2ee313452620a160b21c0f,32.77562043168382,-115.55283890061219,El Centro,Convenience Store,Convenience Stores,Convenience Store,,6.9
495,Imperial,McDonald's,4debe75e7d8b6c7a53658434,32.79580675701638,-115.56949614363792,El Centro,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.4
496,Imperial,Fortune House,4bc117c4461576b0736f7b32,32.79111313929312,-115.57285739532144,El Centro,Chinese Restaurant,Chinese Restaurants,Chinese,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.1
497,Imperial,Rosa's,58a36d5ae72ef672651ac979,32.834959,-115.570586,Imperial,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
498,Imperial,Burgers & Beer,4cdb01dd4006a1436e8bd5b2,32.76155530831869,-115.53065232907989,El Centro,Burger Joint,Burger Joints,Burgers,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.8
499,Imperial,Imperial Coffee Company,59d7cb0e66611613972f6be4,32.82534,-115.573363,Imperial,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
500,Imperial,Golden Corral,4ba00362f964a520455237e3,32.81199093603494,-115.57055792951928,El Centro,Buffet,Buffets,Buffet,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.8
501,Imperial,Buffalo Wild Wings,5833ba1f158bbb03e9bb052a,32.7673909,-115.5336515,El Centro,Wings Joint,Wings Joints,Wings,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.6
502,Imperial,The Broken Yolk,52e023d3498e3089942e3fbe,32.816059056465186,-115.56948736785577,El Centro,Breakfast Spot,Breakfast Spots,Breakfast,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.7
503,Imperial,Fortune Garden,4c1e7d48eac020a1dfcc49c2,32.7638831355029,-115.53345010797604,El Centro,Chinese Restaurant,Chinese Restaurants,Chinese,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.8
504,Imperial,Tacos De Pescado Marlin,534d83b811d2e985fa10e734,32.779197541125576,-115.55305952656853,Mexicali,Seafood Restaurant,Seafood Restaurants,Seafood,"{'tier': 3, 'message': 'Expensive', 'currency': '$'}",
505,Imperial,Dairy Queen,4d9cbdc9a695721e4ffc010d,32.763436,-115.530793,El Centro,Ice Cream Shop,Ice Cream Shops,Ice Cream,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.8
506,Imperial,Olive Garden,50ef73f0e4b0d64e081ef60b,32.76742518176972,-115.53437703780193,El Centro,Italian Restaurant,Italian Restaurants,Italian,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.1
507,Imperial,IHOP,4b43ae1bf964a52026e625e3,32.77244422335098,-115.55264125039831,El Centro,Breakfast Spot,Breakfast Spots,Breakfast,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.0
508,Imperial,Denny's,4ba97907f964a5204d293ae3,32.76315963534269,-115.53438305854797,El Centro,Diner,Diners,Diner,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.6
509,Inyo,Still Life Cafe,4c3a8a485810a5937b5db93c,36.801973118820065,-118.19947081525552,Independence,Café,Cafés,Café,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.8
510,Inyo,Dugan's,4e8fb4252c5b7295bb8fe64d,36.802543,-118.200235,Independence,Restaurant,Restaurants,Restaurant,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",
511,Inyo,Fork In The Wild,5a24a62dc0cacb41121b03dc,36.801666,-118.19944,Independence,Gastropub,Gastropubs,Gastropub,"{'tier': 3, 'message': 'Expensive', 'currency': '$'}",
512,Inyo,SUBWAY,4d80e3a4f724a0934dd116f7,36.83667308592738,-118.22524762540627,Independence,Sandwich Place,Sandwich Places,Sandwiches,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.6
513,Inyo,Hooligans Bar & Grill,4c411eebcc410f4737d1aa61,36.801819,-118.199456,Independence,American Restaurant,American Restaurants,American,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",
514,Inyo,Jenny's Café,4d33433c2c76a143da6179c7,36.804175666666666,-118.20049336666666,Independence,American Restaurant,American Restaurants,American,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",
515,Inyo,Fort Independce Travel Plaza,51c4dda4498e83843b032539,36.836341858976496,-118.22962238872496,Independence,American Restaurant,American Restaurants,American,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",
516,Inyo,Tacos Jalisco,502ed49ce4b078fb593b76b2,36.79937915468736,-118.19812275279,Independence,Food Truck,Food Trucks,Food Truck,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
517,Inyo,Jenny's Cafe,512feb08e4b0bef175fb2db8,36.846163346980454,-118.23085027224721,Independence,Café,Cafés,Café,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
518,Kern,Brimstone Bar,4bb3f4b987aa95214dbcacd1,35.37540970189739,-119.02134464587618,Bakersfield,Hotel Bar,Hotel Bars,Hotel Bar,"{'tier': 3, 'message': 'Expensive', 'currency': '$'}",6.7
519,Kern,Woolworth's Diner,4ba54f39f964a5200ef938e3,35.376240113650965,-119.0179270817447,Bakersfield,Diner,Diners,Diner,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.5
520,Kern,Sandrini's,4aa5f6aef964a520a44920e3,35.37681667920553,-119.01997786098823,Bakersfield,Bar,Bars,Bar,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.3
521,Kern,Chick-fil-A,4b3912f3f964a520955525e3,35.35466,-119.060432,Bakersfield,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.5
522,Kern,In-N-Out Burger,4b6cd566f964a520ce572ce3,35.35453252154334,-119.05792362206847,Bakersfield,Burger Joint,Burger Joints,Burgers,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.7
523,Kern,Nuestro Mexico Restaurant,5535a0f6498e18d2f4247515,35.378218511206676,-119.0101111405151,Bakersfield,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.3
524,Kern,The Nines Restaurant,4bfc453be297ef3bd53ca4d7,35.37294634778871,-119.01160047689201,Bakersfield,American Restaurant,American Restaurants,American,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",
525,Kern,Jolly Kone,4bad195af964a520622d3be3,35.334752,-119.015304,Bakersfield,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
526,Kern,Vallarta Supermarkets,4d13c5bfe190721e6bc10121,35.330271893655855,-119.02254890210091,Bakersfield,Grocery Store,Grocery Stores,Grocery Store,,8.1
527,Kern,Outback Steakhouse,4b287d3df964a520a39324e3,35.35398291032352,-119.05715536277037,Bakersfield,Steakhouse,Steakhouses,Steakhouse,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.7
528,Kern,La Costa Mariscos,5441c17a498e1cbfc5675102,35.390405607588505,-119.01917223974974,Bakersfield,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.6
529,Kern,Bootleggers Craft Pub & Eatery,5652308f498ebeda6d60b2d7,35.366734690660685,-119.0391541568039,Bakersfield,New American Restaurant,New American Restaurants,New American,"{'tier': 3, 'message': 'Expensive', 'currency': '$'}",7.2
530,Kern,Taco Bell,4b9b5ee6f964a5201c0336e3,35.38074223092576,-119.02077195500287,Bakersfield,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.4
531,Kern,Cafe Smitten,58ab5587e0adac4d3aeea112,35.375096813528295,-119.01234906207775,Bakersfield,Café,Cafés,Café,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.8
532,Kern,Bakersfield Pizza Co.,56a1f646498e75b506c0edbb,35.339461,-119.04819850000001,Bakersfield,Pizza Place,Pizza Places,Pizza,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.2
533,Kern,Moo Creamery,4b495639f964a520c36d26e3,35.370711295208615,-119.0561239610863,Bakersfield,Burger Joint,Burger Joints,Burgers,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.6
534,Kern,Root Beer King,4be069f298f2a593822ac25a,35.37597949407553,-118.96718019304099,Bakersfield,Burger Joint,Burger Joints,Burgers,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
535,Kern,Sarku Japan,4d9d183ca1ec8cfafe00fc49,35.337607911512784,-119.03479829063978,Bakersfield,Japanese Restaurant,Japanese Restaurants,Japanese,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",
536,Kern,Black Angus Steakhouse,4b68c916f964a520dd8c2be3,35.382735,-119.048211,Bakersfield,Steakhouse,Steakhouses,Steakhouse,"{'tier': 3, 'message': 'Expensive', 'currency': '$'}",7.3
537,Kern,Frugatti's Italian Eatery,4ba4316ff964a520bd8a38e3,35.36115628434979,-119.0914987235094,Bakersfield,Italian Restaurant,Italian Restaurants,Italian,"{'tier': 3, 'message': 'Expensive', 'currency': '$'}",7.6
538,Kern,Hooters,4b00c513f964a5200a4122e3,35.383681625478,-119.05489706612713,Bakersfield,Wings Joint,Wings Joints,Wings,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.3
539,Kern,KFC,4c29671bed0ac9b625d361aa,35.35384932261932,-119.03808832255525,Bakersfield,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.9
540,Kern,Flame and Skewers,4b9e5fb9f964a520f9dd36e3,35.35774549853638,-119.06123932213688,Bakersfield,Middle Eastern Restaurant,Middle Eastern Restaurants,Middle Eastern,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.7
541,Kern,Panera Bread,54186ab4498e4d3bb7601f5c,35.3675768,-119.0504966,Bakersfield,Bakery,Bakeries,Bakery,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.9
542,Kern,McDonald's,4b9ad389f964a5208cd935e3,35.35475481148613,-119.06157410137625,Bakersfield,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",5.9
543,Kern,Red Robin Gourmet Burgers and Brews,4cbe172a00d83704f1323b5c,35.337244698725875,-119.03635026091162,Bakersfield,Burger Joint,Burger Joints,Burgers,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.4
544,Kern,Hungry Howie's Pizza,4bbc039c51b89c747a0c872a,35.316828,-119.019088,Bakersfield,Pizza Place,Pizza Places,Pizza,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.8
545,Kern,Carl's Jr.,4c2a866dd1a10f473799f664,35.353597219621676,-119.00339799407399,Bakersfield,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.3
546,Kern,SONIC Drive In,4bc68c41d35d9c74d9fee23a,35.3392612185916,-119.05339166522,Bakersfield,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.7
547,Kern,China Garden,4cb65284589f236a0ae9363d,35.3242729468998,-119.05497045608641,Bakersfield,Chinese Restaurant,Chinese Restaurants,Chinese,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.1
548,Kern,Java Detour,4b9f90b4f964a520c32b37e3,35.3676996510823,-119.04366298611183,Bakersfield,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.7
549,Kern,Mercado Latino,4bafba8af964a520a51b3ce3,35.370856416332984,-118.97110637920804,Bakersfield,Shopping Mall,Shopping Malls,Mall,,6.6
550,Kern,DeliMart,4dcb0c72c65bccd8673dd013,35.38364982115325,-119.07452973681757,Bakersfield,American Restaurant,American Restaurants,American,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",
551,Kern,Fosters Donuts,4bbb5200b35776b06ccccb01,35.355899958742064,-119.0615942333422,Kern,Donut Shop,Donut Shops,Donuts,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
552,Kern,Barnes & Noble,4b5b9d93f964a520330b29e3,35.367000601096926,-119.04609731885151,Bakersfield,Bookstore,Bookstores,Bookstore,,8.6
553,Kern,Don Pepe's,4bfc730df14fa593820fcad4,35.33223334096186,-119.04706427987371,Bakersfield,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.8
554,Kern,Chipotle Mexican Grill,4b678278f964a52019532be3,35.354586626040415,-119.05708797278302,Bakersfield,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.1
555,Kern,Best Tasty Food,56997031498ebc7d9db7e539,35.42858261416564,-119.02201975107556,Oildale,Chinese Restaurant,Chinese Restaurants,Chinese,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
556,Kern,Pita House,4d3911c69ae66dcb06da1ce7,35.33919843465743,-119.04644255598792,Bakersfield,Mediterranean Restaurant,Mediterranean Restaurants,Mediterranean,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.2
557,Kern,Hodel's Country Dining,4b9403d6f964a520756134e3,35.413175938057314,-119.05901380224874,Bakersfield,American Restaurant,American Restaurants,American,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.9
558,Kern,The Habit Burger Grill,566b0fc3498e3f662318a9ed,35.36775,-119.046596,Bakersfield,Burger Joint,Burger Joints,Burgers,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.8
559,Kern,Starbucks,4b71e12ff964a520dc612de3,35.41260581962681,-119.0583978674675,Bakersfield,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.9
560,Kern,Cafe Rio,5a1f5988efa82a18ac1bd987,35.355855,-119.091973,Bakersfield,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.1
561,Kern,Firestone Grill,568dd9ea498edaec244487e8,35.367858029001624,-119.04240884119712,Bakersfield,BBQ Joint,BBQ Joints,BBQ,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.8
562,Kings,Superior Dairy Company,4b7dc07df964a52066d22fe3,36.32882829725009,-119.64598254891348,Hanford,Ice Cream Shop,Ice Cream Shops,Ice Cream,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.4
563,Kings,KFC,4b9ee3dcf964a520d70837e3,36.32868766757339,-119.64958197451897,Hanford,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.3
564,Kings,La Fiesta,4bd49818cfa7b7135b6b24da,36.32650071028448,-119.64106200517236,Hanford,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",8.2
565,Kings,McDonald's,4b7204a0f964a520516a2de3,36.323182092717126,-119.67339027877915,Hanford,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.5
566,Kings,Buffalo Wild Wings,57804f62498e131cf466ace3,36.327813254895084,-119.67229329426118,Hanford,Wings Joint,Wings Joints,Wings,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",5.9
567,Kings,Geta Xpress,4b75d82df964a520ec282ee3,36.33106845444202,-119.65558716884735,Hanford,Japanese Restaurant,Japanese Restaurants,Japanese,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",
568,Kings,Taco Bell,4b7777e6f964a520679c2ee3,36.32849207719476,-119.67522043510203,Hanford,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.5
569,Kings,Tapatia Bakery,56ea0ad9498e0c20d79c5a4e,36.309098,-119.637155,,Bakery,Bakeries,Bakery,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
570,Kings,Wienerschnitzel,4b85fe0ff964a520d17c31e3,36.32774388996628,-119.65676305204445,Hanford,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.9
571,Kings,Applebee's Grill + Bar,4b7f5d43f964a520332a30e3,36.32770602,-119.6689077,Hanford,Restaurant,Restaurants,Restaurant,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.5
572,Kings,Panda Express,59b5c10f588e364f7ecea74e,36.327373,-119.609382,Hanford,Chinese Restaurant,Chinese Restaurants,Chinese,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.9
573,Kings,Dynasty Chinese,5690749f498e672d6cad5a6c,36.32998857423209,-119.63709499704557,Hanford,Asian Restaurant,Asian Restaurants,Asian,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",
574,Kings,Costco Food Court,58ec165ee03e5730f1313b39,36.325899,-119.605996,Hanford,Food Court,Food Courts,Food Court,,8.1
575,Kings,Jack in the Box,4c53eb80b3b09c74e56822b4,36.32837489009826,-119.67187657348882,Hanford,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.0
576,Kings,Ryan's Place,4cb20833db32f04df7fbcc4d,36.32058992561274,-119.65614191356973,Hanford,American Restaurant,American Restaurants,American,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",6.8
577,Kings,Rice Bowl,4baffe4bf964a5209c303ce3,36.32681199401013,-119.63940095208353,Hanford,Chinese Restaurant,Chinese Restaurants,Chinese,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
578,Kings,Chinese Kitchen,4d0e7cfcda42a35da1d5ef1e,36.32447075,-119.65483129,Hanford,Chinese Restaurant,Chinese Restaurants,Chinese,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
579,Kings,Starbucks,58b334818ae36347336c09c7,36.325564,-119.673372,Hanford,Coffee Shop,Coffee Shops,Coffee Shop,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.0
580,Kings,The Chicken Shack,54932b9a498ef9572f523607,36.32790847636017,-119.65901430024049,Hanford,Wings Joint,Wings Joints,Wings,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.7
581,Kings,Boston House Of Pizza,4c7f0273d860b60c8fd85f9d,36.343558331426465,-119.6374913769577,Hanford,Pizza Place,Pizza Places,Pizza,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
582,Kings,Jefferson's Hot Wings,4daf85991e7264cc0e37c88e,36.336915493011475,-119.637331366539,Hanford,Wings Joint,Wings Joints,Wings,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
583,Kings,In-N-Out Burger,52ab9946498e8e72b67af1c2,36.32130315253438,-119.67362643174168,Hanford,Burger Joint,Burger Joints,Burgers,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.3
584,Kings,Farmer Boys,4b5e722ef964a5200a8f29e3,36.32203532787758,-119.67341041144141,Hanford,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.5
585,Kings,Buford Star Mart,4b75da4cf964a52083292ee3,36.32515334652361,-119.65483102388289,Hanford,Gas Station,Gas Stations,Gas Station,,5.9
586,Kings,Sizzler,4b33cf85f964a5209a1f25e3,36.32848416460809,-119.65549778930026,Hanford,Steakhouse,Steakhouses,Steakhouse,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",6.0
587,Kings,Beto's On Wheels,516e0196e4b08ec971c01497,36.31411734499051,-119.67477149320382,Hanford,Food Truck,Food Trucks,Food Truck,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
588,Kings,201 Kitchen,59cedc9135811b5e35f7144f,36.32633,-119.604805,Hanford,Asian Restaurant,Asian Restaurants,Asian,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",
589,Kings,IHOP,4b625dd7f964a52088442ae3,36.32495378365178,-119.65536040602069,Hanford,Breakfast Spot,Breakfast Spots,Breakfast,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.0
590,Kings,Cost Less Food Company,4bcfc9f6caff9521d4edcdf0,36.32233922839348,-119.65601045313426,Hanford,Grocery Store,Grocery Stores,Grocery Store,,5.9
591,Kings,Frosty King,4c33b96f16adc9286a1bc49c,36.33911575474621,-119.63719120994851,Hanford,Fast Food Restaurant,Fast Food Restaurants,Fast Food,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",
592,Kings,SUBWAY,4eb1ad165c5cd1bad3e03657,36.358727870844085,-119.65466736480387,Hanford,Sandwich Place,Sandwich Places,Sandwiches,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.4
593,Kings,Figaro's Mexican Southwestern Grill,4bbb9598e4529521a8e254a4,36.324063887000165,-119.67411997980932,Hanford,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.0
594,Kings,Panera Bread,4b50e279f964a520de3627e3,36.324027,-119.673719,Hanford,Bakery,Bakeries,Bakery,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",8.1
595,Kings,Chipotle Mexican Grill,5660b415498e91cb455fcac4,36.32748111302989,-119.67337394142996,Hanford,Mexican Restaurant,Mexican Restaurants,Mexican,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",7.6
596,Kings,Pieology,572be35f498ea4b92c3e0bf5,36.325039,-119.672504,Hanford,Pizza Place,Pizza Places,Pizza,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.5
597,Kings,Chili's Grill & Bar,4bb4e107bc82a5935efe3e72,36.323122029605464,-119.67263225767154,Hanford,Tex-Mex Restaurant,Tex-Mex Restaurants,Tex-Mex,"{'tier': 2, 'message': 'Moderate', 'currency': '$'}",7.3
598,Kings,Dunkin' Donuts,58c376f00393cc3be9bb32e2,36.325482,-119.672485,Hanford,Donut Shop,Donut Shops,Donuts,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.9
599,Kings,Round Table Pizza,53c01d0e498e6127c4163d31,36.32519858602772,-119.67353236904755,Hanford,Pizza Place,Pizza Places,Pizza,"{'tier': 1, 'message': 'Cheap', 'currency': '$'}",6.8
